datetime;W
20160810:0155;0
20160810:0255;0
20160810:0355;0
20160810:0455;152,53
20160810:0555;7044,2
20160810:0655;18493,72
20160810:0755;29986,96
20160810:0855;39280,61
20160810:0955;41619,15
20160810:1055;40824,57
20160810:1155;27754,4
20160810:1255;21631,45
20160810:1355;24060,47
20160810:1455;23688,33
20160810:1555;29339,79
20160810:1655;9078,61
20160810:1755;2892,56
20160810:1855;111,96
20160810:1955;0
20160810:2055;0
20160810:2155;0
20160810:2255;0
20160810:2355;0
20160811:0055;0
20160811:0155;0
20160811:0255;0
20160811:0355;0
20160811:0455;155
20160811:0555;5774,94
20160811:0655;16682,04
20160811:0755;28763,79
20160811:0855;36198,54
20160811:0955;37522,32
20160811:1055;30063,97
20160811:1155;20983,15
20160811:1255;29201,23
20160811:1355;32861,62
20160811:1455;23866
20160811:1555;17107,4
20160811:1655;5023,58
20160811:1755;3323,33
20160811:1855;63,82
20160811:1955;0
20160811:2055;0
20160811:2155;0
20160811:2255;0
20160811:2355;0
20160812:0055;0
20160812:0155;0
20160812:0255;0
20160812:0355;0
20160812:0455;44,43
20160812:0555;6303,94
20160812:0655;7629,15
20160812:0755;11770,29
20160812:0855;23845,44
20160812:0955;44078,41
20160812:1055;48048,91
20160812:1155;49173,11
20160812:1255;47471,59
20160812:1355;43299,26
20160812:1455;36319,1
20160812:1555;27090,94
20160812:1655;16456,11
20160812:1755;5954,14
20160812:1855;3,69
20160812:1955;0
20160812:2055;0
20160812:2155;0
20160812:2255;0
20160812:2355;0
20160813:0055;0
20160813:0155;0
20160813:0255;0
20160813:0355;0
20160813:0455;13
20160813:0555;6331
20160813:0655;16963,3
20160813:0755;28322,14
20160813:0855;37534,9
20160813:0955;43652,71
20160813:1055;47300,6
20160813:1155;48305,73
20160813:1255;46607,7
20160813:1355;42426,3
20160813:1455;35603,8
20160813:1555;26897,13
20160813:1655;15690,58
20160813:1755;5741,19
20160813:1855;0
20160813:1955;0
20160813:2055;0
20160813:2155;0
20160813:2255;0
20160813:2355;0
20160814:0055;0
20160814:0155;0
20160814:0255;0
20160814:0355;0
20160814:0455;0
20160814:0555;6007,72
20160814:0655;16993,24
20160814:0755;27638,31
20160814:0855;24979,77
20160814:0955;43330,36
20160814:1055;47216,81
20160814:1155;48275,97
20160814:1255;46550,61
20160814:1355;42482,53
20160814:1455;35381,14
20160814:1555;26190,94
20160814:1655;12832,89
20160814:1755;4172,7
20160814:1855;0
20160814:1955;0
20160814:2055;0
20160814:2155;0
20160814:2255;0
20160814:2355;0
20160815:0055;0
20160815:0155;0
20160815:0255;0
20160815:0355;0
20160815:0455;0
20160815:0555;5963,59
20160815:0655;17156,49
20160815:0755;28667,35
20160815:0855;38172,76
20160815:0955;45038,87
20160815:1055;48881,16
20160815:1155;49923,84
20160815:1255;48015,85
20160815:1355;43380,43
20160815:1455;36248,44
20160815:1555;26757,03
20160815:1655;15801,79
20160815:1755;5309,27
20160815:1855;0
20160815:1955;0
20160815:2055;0
20160815:2155;0
20160815:2255;0
20160815:2355;0
20160816:0055;0
20160816:0155;0
20160816:0255;0
20160816:0355;0
20160816:0455;0
20160816:0555;5685,84
20160816:0655;16694,34
20160816:0755;27812,46
20160816:0855;37058,67
20160816:0955;43666,32
20160816:1055;47582,75
20160816:1155;48520,31
20160816:1255;46607,07
20160816:1355;42208,21
20160816:1455;35211,92
20160816:1555;25935,88
20160816:1655;14723,05
20160816:1755;4984,27
20160816:1855;0
20160816:1955;0
20160816:2055;0
20160816:2155;0
20160816:2255;0
20160816:2355;0
20160817:0055;0
20160817:0155;0
20160817:0255;0
20160817:0355;0
20160817:0455;0
20160817:0555;5694,48
20160817:0655;16867,54
20160817:0755;27884,09
20160817:0855;36813,66
20160817:0955;32070,97
20160817:1055;46487,04
20160817:1155;47522,63
20160817:1255;45835,09
20160817:1355;41814,05
20160817:1455;35101,53
20160817:1555;25948,71
20160817:1655;15197,67
20160817:1755;4879,66
20160817:1855;0
20160817:1955;0
20160817:2055;0
20160817:2155;0
20160817:2255;0
20160817:2355;0
20160818:0055;0
20160818:0155;0
20160818:0255;0
20160818:0355;0
20160818:0455;0
20160818:0555;4729,54
20160818:0655;11801,18
20160818:0755;8781,08
20160818:0855;13467,59
20160818:0955;23118,45
20160818:1055;8347,83
20160818:1155;40710,32
20160818:1255;12745,99
20160818:1355;15200,11
20160818:1455;7986,63
20160818:1555;6543,94
20160818:1655;2790,63
20160818:1755;1890,91
20160818:1855;0
20160818:1955;0
20160818:2055;0
20160818:2155;0
20160818:2255;0
20160818:2355;0
20160819:0055;0
20160819:0155;0
20160819:0255;0
20160819:0355;0
20160819:0455;0
20160819:0555;2603,79
20160819:0655;10969,33
20160819:0755;19925,89
20160819:0855;25791,32
20160819:0955;20434,92
20160819:1055;38845,95
20160819:1155;29908,75
20160819:1255;16029,94
20160819:1355;15470,31
20160819:1455;5285,77
20160819:1555;6078,53
20160819:1655;2582,09
20160819:1755;0
20160819:1855;0
20160819:1955;0
20160819:2055;0
20160819:2155;0
20160819:2255;0
20160819:2355;0
20160820:0055;0
20160820:0155;0
20160820:0255;0
20160820:0355;0
20160820:0455;0
20160820:0555;4984,86
20160820:0655;15912,48
20160820:0755;27002,47
20160820:0855;32774,83
20160820:0955;44362,89
20160820:1055;48568,43
20160820:1155;50050,68
20160820:1255;48214,47
20160820:1355;43269
20160820:1455;16075,66
20160820:1555;24864,38
20160820:1655;12736,01
20160820:1755;4208,48
20160820:1855;0
20160820:1955;0
20160820:2055;0
20160820:2155;0
20160820:2255;0
20160820:2355;0
20160821:0055;0
20160821:0155;0
20160821:0255;0
20160821:0355;0
20160821:0455;0
20160821:0555;2180,16
20160821:0655;11927,5
20160821:0755;18721,76
20160821:0855;36213,46
20160821:0955;12400,93
20160821:1055;16841,16
20160821:1155;25532,8
20160821:1255;26732,9
20160821:1355;41116,91
20160821:1455;20048,2
20160821:1555;23674,11
20160821:1655;14391,58
20160821:1755;3979,18
20160821:1855;0
20160821:1955;0
20160821:2055;0
20160821:2155;0
20160821:2255;0
20160821:2355;0
20160822:0055;0
20160822:0155;0
20160822:0255;0
20160822:0355;0
20160822:0455;0
20160822:0555;4336,37
20160822:0655;14709,3
20160822:0755;25665,28
20160822:0855;34909,85
20160822:0955;41627,18
20160822:1055;45499,87
20160822:1155;46418,08
20160822:1255;44471,09
20160822:1355;40056,85
20160822:1455;32980,37
20160822:1555;23636,06
20160822:1655;13020,16
20160822:1755;3425,25
20160822:1855;0
20160822:1955;0
20160822:2055;0
20160822:2155;0
20160822:2255;0
20160822:2355;0
20160823:0055;0
20160823:0155;0
20160823:0255;0
20160823:0355;0
20160823:0455;0
20160823:0555;4181,92
20160823:0655;14480,33
20160823:0755;25495,1
20160823:0855;34751,56
20160823:0955;41496,62
20160823:1055;45632,22
20160823:1155;46732,05
20160823:1255;44880,47
20160823:1355;40234,56
20160823:1455;32961,29
20160823:1555;23442,98
20160823:1655;12696,44
20160823:1755;3202,2
20160823:1855;0
20160823:1955;0
20160823:2055;0
20160823:2155;0
20160823:2255;0
20160823:2355;0
20160824:0055;0
20160824:0155;0
20160824:0255;0
20160824:0355;0
20160824:0455;0
20160824:0555;4012,25
20160824:0655;14228,15
20160824:0755;25032
20160824:0855;34061,5
20160824:0955;40540,8
20160824:1055;44350,52
20160824:1155;45251,77
20160824:1255;43335,27
20160824:1355;38868,68
20160824:1455;31872,95
20160824:1555;22663,29
20160824:1655;12237,29
20160824:1755;2972,92
20160824:1855;0
20160824:1955;0
20160824:2055;0
20160824:2155;0
20160824:2255;0
20160824:2355;0
20160825:0055;0
20160825:0155;0
20160825:0255;0
20160825:0355;0
20160825:0455;0
20160825:0555;3833,39
20160825:0655;13946,32
20160825:0755;24586,78
20160825:0855;33310,05
20160825:0955;39361,19
20160825:1055;42680,51
20160825:1155;43531,02
20160825:1255;41687,82
20160825:1355;37410,53
20160825:1455;30735,33
20160825:1555;21829,76
20160825:1655;11634,6
20160825:1755;2670,12
20160825:1855;0
20160825:1955;0
20160825:2055;0
20160825:2155;0
20160825:2255;0
20160825:2355;0
20160826:0055;0
20160826:0155;0
20160826:0255;0
20160826:0355;0
20160826:0455;0
20160826:0555;3596,51
20160826:0655;13567,84
20160826:0755;24180,87
20160826:0855;33072,21
20160826:0955;39372,97
20160826:1055;42944,24
20160826:1155;43908,62
20160826:1255;42091,58
20160826:1355;34227,14
20160826:1455;30779,44
20160826:1555;21465,53
20160826:1655;7461,12
20160826:1755;516,91
20160826:1855;0
20160826:1955;0
20160826:2055;0
20160826:2155;0
20160826:2255;0
20160826:2355;0
20160827:0055;0
20160827:0155;0
20160827:0255;0
20160827:0355;0
20160827:0455;0
20160827:0555;1838,45
20160827:0655;12106,72
20160827:0755;23411,04
20160827:0855;32315,44
20160827:0955;38870,01
20160827:1055;42755,7
20160827:1155;44026,87
20160827:1255;42403,27
20160827:1355;37993,9
20160827:1455;30931,65
20160827:1555;21637,29
20160827:1655;9421,67
20160827:1755;2292,35
20160827:1855;0
20160827:1955;0
20160827:2055;0
20160827:2155;0
20160827:2255;0
20160827:2355;0
20160828:0055;0
20160828:0155;0
20160828:0255;0
20160828:0355;0
20160828:0455;0
20160828:0555;3170,63
20160828:0655;8180,32
20160828:0755;23799,83
20160828:0855;34108,39
20160828:0955;41219,12
20160828:1055;45518,77
20160828:1155;46438,18
20160828:1255;44720,21
20160828:1355;40118,89
20160828:1455;32112,75
20160828:1555;22607,11
20160828:1655;6761,73
20160828:1755;204,16
20160828:1855;0
20160828:1955;0
20160828:2055;0
20160828:2155;0
20160828:2255;0
20160828:2355;0
20160829:0055;0
20160829:0155;0
20160829:0255;0
20160829:0355;0
20160829:0455;0
20160829:0555;1639,04
20160829:0655;5414,02
20160829:0755;6525,32
20160829:0855;8229,88
20160829:0955;15370,87
20160829:1055;23223,4
20160829:1155;32004,04
20160829:1255;44339,79
20160829:1355;11806,69
20160829:1455;25968,15
20160829:1555;7901,88
20160829:1655;8808,51
20160829:1755;960,03
20160829:1855;0
20160829:1955;0
20160829:2055;0
20160829:2155;0
20160829:2255;0
20160829:2355;0
20160830:0055;0
20160830:0155;0
20160830:0255;0
20160830:0355;0
20160830:0455;0
20160830:0555;3157,77
20160830:0655;13380,06
20160830:0755;24663,58
20160830:0855;34248,01
20160830:0955;41190,73
20160830:1055;45044,82
20160830:1155;46000,99
20160830:1255;43932,85
20160830:1355;39101,09
20160830:1455;21425,78
20160830:1555;20657,59
20160830:1655;9552,64
20160830:1755;1835,3
20160830:1855;0
20160830:1955;0
20160830:2055;0
20160830:2155;0
20160830:2255;0
20160830:2355;0
20160831:0055;0
20160831:0155;0
20160831:0255;0
20160831:0355;0
20160831:0455;0
20160831:0555;3014,48
20160831:0655;13136,84
20160831:0755;23706,8
20160831:0855;28794,57
20160831:0955;40043,57
20160831:1055;42918,1
20160831:1155;44707,97
20160831:1255;43032,88
20160831:1355;38309,77
20160831:1455;30961,75
20160831:1555;19425,93
20160831:1655;10369,31
20160831:1755;1622,77
20160831:1855;0
20160831:1955;0
20160831:2055;0
20160831:2155;0
20160831:2255;0
20160831:2355;0
20160901:0055;0
20160901:0155;0
20160901:0255;0
20160901:0355;0
20160901:0455;0
20160901:0555;2786,53
20160901:0655;12410,81
20160901:0755;23418,75
20160901:0855;32738,93
20160901:0955;39192,27
20160901:1055;43645,29
20160901:1155;44626,74
20160901:1255;38085,44
20160901:1355;36019,9
20160901:1455;30576,1
20160901:1555;20732,45
20160901:1655;9331,85
20160901:1755;1246,65
20160901:1855;0
20160901:1955;0
20160901:2055;0
20160901:2155;0
20160901:2255;0
20160901:2355;0
20160902:0055;0
20160902:0155;0
20160902:0255;0
20160902:0355;0
20160902:0455;0
20160902:0555;2640,69
20160902:0655;8249,32
20160902:0755;21727,03
20160902:0855;28247,27
20160902:0955;35844,35
20160902:1055;42020,34
20160902:1155;42746,58
20160902:1255;37843,48
20160902:1355;36588,29
20160902:1455;24207,15
20160902:1555;12610,91
20160902:1655;3097,73
20160902:1755;416,38
20160902:1855;0
20160902:1955;0
20160902:2055;0
20160902:2155;0
20160902:2255;0
20160902:2355;0
20160903:0055;0
20160903:0155;0
20160903:0255;0
20160903:0355;0
20160903:0455;0
20160903:0555;1883,94
20160903:0655;7860,39
20160903:0755;13838,39
20160903:0855;23008,5
20160903:0955;35649,13
20160903:1055;42229,57
20160903:1155;43419,87
20160903:1255;41490,99
20160903:1355;36846,53
20160903:1455;29026,55
20160903:1555;19741,92
20160903:1655;8476,67
20160903:1755;0
20160903:1855;0
20160903:1955;0
20160903:2055;0
20160903:2155;0
20160903:2255;0
20160903:2355;0
20160904:0055;0
20160904:0155;0
20160904:0255;0
20160904:0355;0
20160904:0455;0
20160904:0555;205,28
20160904:0655;1757,47
20160904:0755;5980,48
20160904:0855;13976,7
20160904:0955;13106,33
20160904:1055;13236,64
20160904:1155;11093,47
20160904:1255;11574,63
20160904:1355;11789,45
20160904:1455;8556,08
20160904:1555;3991,93
20160904:1655;1389,67
20160904:1755;719,12
20160904:1855;0
20160904:1955;0
20160904:2055;0
20160904:2155;0
20160904:2255;0
20160904:2355;0
20160905:0055;0
20160905:0155;0
20160905:0255;0
20160905:0355;0
20160905:0455;0
20160905:0555;746,05
20160905:0655;6158,36
20160905:0755;9610,09
20160905:0855;7934,61
20160905:0955;12503,41
20160905:1055;12958,26
20160905:1155;15565,37
20160905:1255;15447,07
20160905:1355;14601,27
20160905:1455;9982,34
20160905:1555;10461,2
20160905:1655;4350,75
20160905:1755;652,91
20160905:1855;0
20160905:1955;0
20160905:2055;0
20160905:2155;0
20160905:2255;0
20160905:2355;0
20160906:0055;0
20160906:0155;0
20160906:0255;0
20160906:0355;0
20160906:0455;0
20160906:0555;1840,23
20160906:0655;2626,74
20160906:0755;7763,46
20160906:0855;13204,69
20160906:0955;21636,99
20160906:1055;23608,33
20160906:1155;19691,91
20160906:1255;15181,97
20160906:1355;10733,8
20160906:1455;10545,14
20160906:1555;11611,48
20160906:1655;4001,02
20160906:1755;534,43
20160906:1855;0
20160906:1955;0
20160906:2055;0
20160906:2155;0
20160906:2255;0
20160906:2355;0
20160907:0055;0
20160907:0155;0
20160907:0255;0
20160907:0355;0
20160907:0455;0
20160907:0555;1945,35
20160907:0655;11457,22
20160907:0755;22866,7
20160907:0855;32542,27
20160907:0955;39526,3
20160907:1055;43249,47
20160907:1155;44197,38
20160907:1255;42035,09
20160907:1355;36735,86
20160907:1455;28939,8
20160907:1555;18872,03
20160907:1655;8057,01
20160907:1755;448,45
20160907:1855;0
20160907:1955;0
20160907:2055;0
20160907:2155;0
20160907:2255;0
20160907:2355;0
20160908:0055;0
20160908:0155;0
20160908:0255;0
20160908:0355;0
20160908:0455;0
20160908:0555;1498,76
20160908:0655;11005,63
20160908:0755;21810,83
20160908:0855;31306,78
20160908:0955;38209,12
20160908:1055;41809,48
20160908:1155;28668,36
20160908:1255;25747,16
20160908:1355;25426,24
20160908:1455;28645,06
20160908:1555;18485,34
20160908:1655;7913,85
20160908:1755;348,51
20160908:1855;0
20160908:1955;0
20160908:2055;0
20160908:2155;0
20160908:2255;0
20160908:2355;0
20160909:0055;0
20160909:0155;0
20160909:0255;0
20160909:0355;0
20160909:0455;0
20160909:0555;1397,99
20160909:0655;10847,92
20160909:0755;21872,77
20160909:0855;31159,06
20160909:0955;37602,13
20160909:1055;41419,32
20160909:1155;42226,4
20160909:1255;40088,44
20160909:1355;35304,87
20160909:1455;27719,25
20160909:1555;17903,23
20160909:1655;7400,57
20160909:1755;233,05
20160909:1855;0
20160909:1955;0
20160909:2055;0
20160909:2155;0
20160909:2255;0
20160909:2355;0
20160910:0055;0
20160910:0155;0
20160910:0255;0
20160910:0355;0
20160910:0455;0
20160910:0555;1300,22
20160910:0655;10691,77
20160910:0755;21721,17
20160910:0855;30952,96
20160910:0955;37228,9
20160910:1055;41320,19
20160910:1155;42312,37
20160910:1255;40265,47
20160910:1355;34867,35
20160910:1455;24823,57
20160910:1555;15237,53
20160910:1655;6306,11
20160910:1755;0
20160910:1855;0
20160910:1955;0
20160910:2055;0
20160910:2155;0
20160910:2255;0
20160910:2355;0
20160911:0055;0
20160911:0155;0
20160911:0255;0
20160911:0355;0
20160911:0455;0
20160911:0555;1095,39
20160911:0655;1965,34
20160911:0755;392,59
20160911:0855;8040,04
20160911:0955;18130,39
20160911:1055;22434,05
20160911:1155;27459,51
20160911:1255;31812,13
20160911:1355;29357,21
20160911:1455;26604,06
20160911:1555;11058,84
20160911:1655;2481,92
20160911:1755;0
20160911:1855;0
20160911:1955;0
20160911:2055;0
20160911:2155;0
20160911:2255;0
20160911:2355;0
20160912:0055;0
20160912:0155;0
20160912:0255;0
20160912:0355;0
20160912:0455;0
20160912:0555;986,46
20160912:0655;9412,88
20160912:0755;19530,12
20160912:0855;23835,24
20160912:0955;35385,39
20160912:1055;39202,65
20160912:1155;40045,39
20160912:1255;37908,68
20160912:1355;32959,73
20160912:1455;25426,16
20160912:1555;14246,7
20160912:1655;0
20160912:1755;0
20160912:1855;0
20160912:1955;0
20160912:2055;0
20160912:2155;0
20160912:2255;0
20160912:2355;0
20160913:0055;0
20160913:0155;0
20160913:0255;0
20160913:0355;0
20160913:0455;0
20160913:0555;297,43
20160913:0655;4940,84
20160913:0755;16079,38
20160913:0855;28615,82
20160913:0955;35450,77
20160913:1055;39566,61
20160913:1155;39751,42
20160913:1255;38084,51
20160913:1355;33309,51
20160913:1455;25115,78
20160913:1555;4725,66
20160913:1655;5184,75
20160913:1755;0
20160913:1855;0
20160913:1955;0
20160913:2055;0
20160913:2155;0
20160913:2255;0
20160913:2355;0
20160914:0055;0
20160914:0155;0
20160914:0255;0
20160914:0355;0
20160914:0455;0
20160914:0555;791,36
20160914:0655;8312,15
20160914:0755;15523,62
20160914:0855;28718,96
20160914:0955;35907,97
20160914:1055;39554,89
20160914:1155;40208,23
20160914:1255;37824,89
20160914:1355;32828,34
20160914:1455;24867,43
20160914:1555;14951,96
20160914:1655;4806,11
20160914:1755;0
20160914:1855;0
20160914:1955;0
20160914:2055;0
20160914:2155;0
20160914:2255;0
20160914:2355;0
20160915:0055;0
20160915:0155;0
20160915:0255;0
20160915:0355;0
20160915:0455;0
20160915:0555;0
20160915:0655;71,37
20160915:0755;2960,07
20160915:0855;5566,22
20160915:0955;17017,97
20160915:1055;18326,81
20160915:1155;15366,95
20160915:1255;19481,02
20160915:1355;17253,84
20160915:1455;10824,27
20160915:1555;5417,88
20160915:1655;4930,68
20160915:1755;0
20160915:1855;0
20160915:1955;0
20160915:2055;0
20160915:2155;0
20160915:2255;0
20160915:2355;0
20160916:0055;0
20160916:0155;0
20160916:0255;0
20160916:0355;0
20160916:0455;0
20160916:0555;649,84
20160916:0655;2363,25
20160916:0755;4060,73
20160916:0855;7457,79
20160916:0955;35103,56
20160916:1055;37511,21
20160916:1155;32222,21
20160916:1255;19719,36
20160916:1355;27255,48
20160916:1455;4743,5
20160916:1555;189,77
20160916:1655;2962
20160916:1755;0
20160916:1855;0
20160916:1955;0
20160916:2055;0
20160916:2155;0
20160916:2255;0
20160916:2355;0
20160917:0055;0
20160917:0155;0
20160917:0255;0
20160917:0355;0
20160917:0455;0
20160917:0555;573,94
20160917:0655;8072,34
20160917:0755;14357,65
20160917:0855;6015,21
20160917:0955;9667,33
20160917:1055;19680,38
20160917:1155;17001,68
20160917:1255;9599,23
20160917:1355;19053,51
20160917:1455;15641,6
20160917:1555;15317,7
20160917:1655;399,17
20160917:1755;0
20160917:1855;0
20160917:1955;0
20160917:2055;0
20160917:2155;0
20160917:2255;0
20160917:2355;0
20160918:0055;0
20160918:0155;0
20160918:0255;0
20160918:0355;0
20160918:0455;0
20160918:0555;0
20160918:0655;3043,57
20160918:0755;4546,93
20160918:0855;8514,27
20160918:0955;22828,21
20160918:1055;28216,16
20160918:1155;21597,82
20160918:1255;12991,16
20160918:1355;27483,76
20160918:1455;22517,43
20160918:1555;13773,69
20160918:1655;0
20160918:1755;0
20160918:1855;0
20160918:1955;0
20160918:2055;0
20160918:2155;0
20160918:2255;0
20160918:2355;0
20160919:0055;0
20160919:0155;0
20160919:0255;0
20160919:0355;0
20160919:0455;0
20160919:0555;0
20160919:0655;1384,71
20160919:0755;4092,23
20160919:0855;9849,36
20160919:0955;18527,38
20160919:1055;26698,63
20160919:1155;21637,57
20160919:1255;20241,15
20160919:1355;13183,22
20160919:1455;9997,14
20160919:1555;2742,73
20160919:1655;3136,71
20160919:1755;0
20160919:1855;0
20160919:1955;0
20160919:2055;0
20160919:2155;0
20160919:2255;0
20160919:2355;0
20160920:0055;0
20160920:0155;0
20160920:0255;0
20160920:0355;0
20160920:0455;0
20160920:0555;0
20160920:0655;630,19
20160920:0755;10562,32
20160920:0855;16618,81
20160920:0955;32241,92
20160920:1055;15262,16
20160920:1155;21776,13
20160920:1255;23388,31
20160920:1355;8995,19
20160920:1455;5941,87
20160920:1555;13193,46
20160920:1655;3961,98
20160920:1755;0
20160920:1855;0
20160920:1955;0
20160920:2055;0
20160920:2155;0
20160920:2255;0
20160920:2355;0
20160921:0055;0
20160921:0155;0
20160921:0255;0
20160921:0355;0
20160921:0455;0
20160921:0555;254,45
20160921:0655;7889,28
20160921:0755;18715,9
20160921:0855;28194,33
20160921:0955;34771,24
20160921:1055;38687,98
20160921:1155;39472,67
20160921:1255;35857,09
20160921:1355;21309
20160921:1455;21251,73
20160921:1555;9571,38
20160921:1655;3668,97
20160921:1755;0
20160921:1855;0
20160921:1955;0
20160921:2055;0
20160921:2155;0
20160921:2255;0
20160921:2355;0
20160922:0055;0
20160922:0155;0
20160922:0255;0
20160922:0355;0
20160922:0455;0
20160922:0555;0
20160922:0655;5320,17
20160922:0755;15217,44
20160922:0855;27464,31
20160922:0955;34475,6
20160922:1055;38035,07
20160922:1155;29514,27
20160922:1255;23391,8
20160922:1355;21502,05
20160922:1455;22323,82
20160922:1555;7889,36
20160922:1655;0
20160922:1755;0
20160922:1855;0
20160922:1955;0
20160922:2055;0
20160922:2155;0
20160922:2255;0
20160922:2355;0
20160923:0055;0
20160923:0155;0
20160923:0255;0
20160923:0355;0
20160923:0455;0
20160923:0555;114,15
20160923:0655;2142,85
20160923:0755;17237,47
20160923:0855;27336,88
20160923:0955;30991,08
20160923:1055;38109,37
20160923:1155;38633,4
20160923:1255;36052,2
20160923:1355;21839,3
20160923:1455;18234,19
20160923:1555;11899,93
20160923:1655;3137,63
20160923:1755;0
20160923:1855;0
20160923:1955;0
20160923:2055;0
20160923:2155;0
20160923:2255;0
20160923:2355;0
20160924:0055;0
20160924:0155;0
20160924:0255;0
20160924:0355;0
20160924:0455;0
20160924:0555;76,15
20160924:0655;7361,01
20160924:0755;18313,81
20160924:0855;28118,08
20160924:0955;35167,37
20160924:1055;39291,46
20160924:1155;40087,67
20160924:1255;37544,28
20160924:1355;31831,51
20160924:1455;23250,58
20160924:1555;11968,75
20160924:1655;2948,51
20160924:1755;0
20160924:1855;0
20160924:1955;0
20160924:2055;0
20160924:2155;0
20160924:2255;0
20160924:2355;0
20160925:0055;0
20160925:0155;0
20160925:0255;0
20160925:0355;0
20160925:0455;0
20160925:0555;11,99
20160925:0655;6633,09
20160925:0755;16838,6
20160925:0855;6084,7
20160925:0955;3205,22
20160925:1055;6262,45
20160925:1155;10026,02
20160925:1255;18296,38
20160925:1355;31017,27
20160925:1455;18547,05
20160925:1555;1636,47
20160925:1655;2805,66
20160925:1755;0
20160925:1855;0
20160925:1955;0
20160925:2055;0
20160925:2155;0
20160925:2255;0
20160925:2355;0
20160926:0055;0
20160926:0155;0
20160926:0255;0
20160926:0355;0
20160926:0455;0
20160926:0555;0
20160926:0655;3256,47
20160926:0755;9808,66
20160926:0855;15551,45
20160926:0955;25635,48
20160926:1055;36895,93
20160926:1155;36737,36
20160926:1255;32441,23
20160926:1355;26788,56
20160926:1455;21044,65
20160926:1555;11543,14
20160926:1655;1682,06
20160926:1755;0
20160926:1855;0
20160926:1955;0
20160926:2055;0
20160926:2155;0
20160926:2255;0
20160926:2355;0
20160927:0055;0
20160927:0155;0
20160927:0255;0
20160927:0355;0
20160927:0455;0
20160927:0555;0
20160927:0655;6348,81
20160927:0755;16690,13
20160927:0855;26166,57
20160927:0955;32931,97
20160927:1055;36807,31
20160927:1155;37482,78
20160927:1255;34936,05
20160927:1355;28911,33
20160927:1455;20339,44
20160927:1555;10142,08
20160927:1655;1064,99
20160927:1755;0
20160927:1855;0
20160927:1955;0
20160927:2055;0
20160927:2155;0
20160927:2255;0
20160927:2355;0
20160928:0055;0
20160928:0155;0
20160928:0255;0
20160928:0355;0
20160928:0455;0
20160928:0555;0
20160928:0655;2046,44
20160928:0755;12705,93
20160928:0855;19889,01
20160928:0955;25593,37
20160928:1055;21482,21
20160928:1155;21573,37
20160928:1255;34345,79
20160928:1355;28917,67
20160928:1455;20478,68
20160928:1555;10392,53
20160928:1655;1144,46
20160928:1755;0
20160928:1855;0
20160928:1955;0
20160928:2055;0
20160928:2155;0
20160928:2255;0
20160928:2355;0
20160929:0055;0
20160929:0155;0
20160929:0255;0
20160929:0355;0
20160929:0455;0
20160929:0555;0
20160929:0655;1717,14
20160929:0755;9437,54
20160929:0855;7518,57
20160929:0955;13289,85
20160929:1055;20176,81
20160929:1155;25049,89
20160929:1255;34864,72
20160929:1355;27127,81
20160929:1455;20404,7
20160929:1555;9469,96
20160929:1655;1369,62
20160929:1755;0
20160929:1855;0
20160929:1955;0
20160929:2055;0
20160929:2155;0
20160929:2255;0
20160929:2355;0
20160930:0055;0
20160930:0155;0
20160930:0255;0
20160930:0355;0
20160930:0455;0
20160930:0555;0
20160930:0655;1139,54
20160930:0755;3506,3
20160930:0855;23370,95
20160930:0955;20908,7
20160930:1055;13195,36
20160930:1155;12349,58
20160930:1255;11150,97
20160930:1355;9120,77
20160930:1455;2727,45
20160930:1555;4993,31
20160930:1655;0
20160930:1755;0
20160930:1855;0
20160930:1955;0
20160930:2055;0
20160930:2155;0
20160930:2255;0
20160930:2355;0
20161001:0055;0
20161001:0155;0
20161001:0255;0
20161001:0355;0
20161001:0455;0
20161001:0555;0
20161001:0655;5271,15
20161001:0755;15324,5
20161001:0855;25033,05
20161001:0955;15349,37
20161001:1055;26439,77
20161001:1155;5091,71
20161001:1255;26649,92
20161001:1355;9656,41
20161001:1455;7617,77
20161001:1555;4227,67
20161001:1655;668,24
20161001:1755;0
20161001:1855;0
20161001:1955;0
20161001:2055;0
20161001:2155;0
20161001:2255;0
20161001:2355;0
20161002:0055;0
20161002:0155;0
20161002:0255;0
20161002:0355;0
20161002:0455;0
20161002:0555;0
20161002:0655;2463,89
20161002:0755;8019,16
20161002:0855;25210,08
20161002:0955;26902,13
20161002:1055;22066,91
20161002:1155;16156,18
20161002:1255;33532,09
20161002:1355;14192,99
20161002:1455;5790,1
20161002:1555;75,61
20161002:1655;988,31
20161002:1755;0
20161002:1855;0
20161002:1955;0
20161002:2055;0
20161002:2155;0
20161002:2255;0
20161002:2355;0
20161003:0055;0
20161003:0155;0
20161003:0255;0
20161003:0355;0
20161003:0455;0
20161003:0555;0
20161003:0655;5168,24
20161003:0755;15504,99
20161003:0855;25150,09
20161003:0955;31974,33
20161003:1055;36209,74
20161003:1155;36892,96
20161003:1255;34187,41
20161003:1355;28292,83
20161003:1455;19539,21
20161003:1555;9205,51
20161003:1655;838,58
20161003:1755;0
20161003:1855;0
20161003:1955;0
20161003:2055;0
20161003:2155;0
20161003:2255;0
20161003:2355;0
20161004:0055;0
20161004:0155;0
20161004:0255;0
20161004:0355;0
20161004:0455;0
20161004:0555;0
20161004:0655;4781,62
20161004:0755;14816,3
20161004:0855;24538,41
20161004:0955;31760,59
20161004:1055;35854,06
20161004:1155;36509,96
20161004:1255;33674,65
